,model1_fc1,model1_fc2,model2_fc1,model2_fc2,model2_wa1,model2_wa2,model1_wa1,model1_wa2,train_epoch
3475,34064.66015625,1099.4241943359375,34065.34375,1099.625244140625,34065.359375,1099.639404296875,34064.77734375,1099.402587890625,580
3476,34065.0625,1099.4119873046875,34065.5546875,1099.671142578125,34065.3046875,1099.6763916015625,34064.4609375,1099.462890625,580
3477,34064.98046875,1099.49169921875,34065.54296875,1099.7650146484375,34065.203125,1099.705810546875,34064.7109375,1099.46923828125,580
3478,34064.81640625,1099.507568359375,34065.5703125,1099.7979736328125,34065.47265625,1099.790283203125,34065.00390625,1099.552001953125,580
3479,34065.1015625,1099.622802734375,34065.73046875,1099.8717041015625,34065.671875,1099.8740234375,34065.08984375,1099.58203125,580
3480,34065.671875,1099.8740234375,34066.1953125,1100.0797119140625,34066.3515625,1100.082275390625,34065.73046875,1099.8717041015625,581
3481,34065.890625,1099.896728515625,34066.48828125,1100.108642578125,34066.5625,1100.0999755859375,34065.87890625,1099.887939453125,581
3482,34066.0,1099.850830078125,34066.58203125,1100.15966796875,34066.6328125,1100.1239013671875,34065.875,1099.9910888671875,581
3483,34066.1640625,1099.9715576171875,34066.6015625,1100.21337890625,34066.5,1100.1917724609375,34065.875,1099.96044921875,581
3484,34066.046875,1099.9959716796875,34066.58203125,1100.3148193359375,34066.7890625,1100.2027587890625,34066.125,1100.02392578125,581
3485,34066.3515625,1100.082275390625,34066.90234375,1100.3505859375,34066.85546875,1100.3515625,34066.1953125,1100.0797119140625,581
3486,34066.85546875,1100.3515625,34067.50390625,1100.57080078125,34067.39453125,1100.547607421875,34066.90234375,1100.3505859375,582
3487,34067.27734375,1100.371337890625,34067.796875,1100.542236328125,34067.609375,1100.62939453125,34066.84375,1100.3719482421875,582
3488,34067.0234375,1100.3717041015625,34067.5078125,1100.63134765625,34068.04296875,1100.614013671875,34067.1953125,1100.431396484375,582
3489,34067.09375,1100.4835205078125,34067.828125,1100.70263671875,34067.62109375,1100.66552734375,34067.3046875,1100.4114990234375,582
3490,34067.3984375,1100.4810791015625,34068.06640625,1100.729248046875,34067.67578125,1100.7476806640625,34067.125,1100.494140625,582
3491,34067.39453125,1100.547607421875,34068.23828125,1100.8369140625,34067.86328125,1100.8084716796875,34067.50390625,1100.57080078125,582
3492,34067.86328125,1100.8084716796875,34068.453125,1101.0179443359375,34068.7734375,1101.03466796875,34068.23828125,1100.8369140625,583
3493,34068.48046875,1100.8389892578125,34068.92578125,1101.044677734375,34068.79296875,1101.0618896484375,34067.98828125,1100.8349609375,583
3494,34068.5546875,1100.83984375,34068.8671875,1101.087158203125,34069.00390625,1101.099609375,34068.0078125,1100.88427734375,583
3495,34068.453125,1100.907958984375,34069.1171875,1101.15185546875,34068.64453125,1101.163330078125,34068.2578125,1100.9097900390625,583
3496,34068.546875,1100.95068359375,34068.94921875,1101.212158203125,34069.09375,1101.213134765625,34068.3046875,1100.9586181640625,583
3497,34068.7734375,1101.03466796875,34069.0,1101.2938232421875,34069.4375,1101.2880859375,34068.453125,1101.0179443359375,583
3498,34069.4375,1101.2880859375,34069.78125,1101.49609375,34069.80078125,1101.4990234375,34069.0,1101.2938232421875,584
3499,34069.19140625,1101.3133544921875,34069.86328125,1101.5091552734375,34070.20703125,1101.53564453125,34069.609375,1101.312744140625,584
3500,34069.3203125,1101.31591796875,34070.14453125,1101.5244140625,34070.06640625,1101.593994140625,34069.5859375,1101.3642578125,584
3501,34069.6328125,1101.3472900390625,34070.265625,1101.620849609375,34069.8359375,1101.618896484375,34069.4140625,1101.411376953125,584
3502,34069.671875,1101.3984375,34070.26953125,1101.666748046875,34070.12890625,1101.6881103515625,34069.51171875,1101.44921875,584
3503,34069.80078125,1101.4990234375,34070.34375,1101.77392578125,34070.390625,1101.7548828125,34069.78125,1101.49609375,584
3504,34070.390625,1101.7548828125,34071.03125,1101.9532470703125,34070.859375,1101.9840087890625,34070.34375,1101.77392578125,585
3505,34070.53125,1101.801025390625,34071.1015625,1101.983154296875,34071.296875,1102.0057373046875,34070.60546875,1101.7672119140625,585
3506,34070.4765625,1101.7628173828125,34071.2265625,1101.9984130859375,34071.31640625,1102.055419921875,34070.75,1101.8646240234375,585
3507,34070.8125,1101.850830078125,34071.5234375,1102.0830078125,34070.890625,1102.08935546875,34070.55859375,1101.8583984375,585
3508,34070.6015625,1101.8616943359375,34071.33203125,1102.139404296875,34071.37890625,1102.153076171875,34070.90625,1101.9320068359375,585
3509,34070.859375,1101.9840087890625,34071.640625,1102.211669921875,34071.453125,1102.248046875,34071.03125,1101.9532470703125,585
3510,34071.453125,1102.248046875,34071.95703125,1102.42626953125,34072.265625,1102.443603515625,34071.640625,1102.211669921875,586
3511,34071.87890625,1102.2449951171875,34072.46484375,1102.44384765625,34072.26171875,1102.4825439453125,34071.5859375,1102.2442626953125,586
3512,34071.8828125,1102.2672119140625,34072.51953125,1102.51123046875,34072.36328125,1102.49951171875,34071.6640625,1102.2763671875,586
3513,34071.8515625,1102.302001953125,34072.7890625,1102.5537109375,34071.98046875,1102.58056640625,34071.8515625,1102.318603515625,586
3514,34072.03125,1102.353759765625,34072.61328125,1102.5982666015625,34072.4609375,1102.64599609375,34071.8046875,1102.3568115234375,586
3515,34072.265625,1102.443603515625,34072.7734375,1102.71240234375,34072.640625,1102.6878662109375,34071.95703125,1102.42626953125,586
3516,34072.640625,1102.6878662109375,34073.1484375,1102.900634765625,34073.41015625,1102.921875,34072.7734375,1102.71240234375,587
3517,34073.0078125,1102.741943359375,34073.5390625,1102.90087890625,34073.5234375,1102.96923828125,34072.78515625,1102.699951171875,587
3518,34073.0390625,1102.7216796875,34073.796875,1103.0205078125,34073.41015625,1102.929931640625,34072.87109375,1102.781982421875,587
3519,34073.1171875,1102.78564453125,34073.91796875,1103.039794921875,34073.1640625,1103.03173828125,34072.921875,1102.81591796875,587
3520,34073.09375,1102.850341796875,34073.63671875,1103.1158447265625,34073.734375,1103.072021484375,34073.1171875,1102.83837890625,587
3521,34073.41015625,1102.921875,34073.8984375,1103.169677734375,34073.859375,1103.1846923828125,34073.1484375,1102.900634765625,587
3522,34073.859375,1103.1846923828125,34074.578125,1103.376708984375,34074.296875,1103.3868408203125,34073.8984375,1103.169677734375,588
3523,34074.2265625,1103.179443359375,34074.33984375,1103.39501953125,34075.046875,1103.428466796875,34073.9140625,1103.218017578125,588
3524,34074.1875,1103.228271484375,34074.96875,1103.43212890625,34074.53125,1103.472412109375,34074.03515625,1103.216064453125,588
3525,34074.4296875,1103.25,34074.8125,1103.515869140625,34074.58203125,1103.500244140625,34073.92578125,1103.283447265625,588
3526,34074.2421875,1103.2947998046875,34074.94140625,1103.567626953125,34074.7578125,1103.558837890625,34074.265625,1103.32568359375,588
3527,34074.296875,1103.3868408203125,34074.890625,1103.6260986328125,34075.171875,1103.66064453125,34074.578125,1103.376708984375,588
3528,34075.171875,1103.66064453125,34075.5625,1103.8428955078125,34075.625,1103.859375,34074.890625,1103.6260986328125,589
3529,34074.828125,1103.652099609375,34075.65234375,1103.87060546875,34076.015625,1103.8848876953125,34075.59765625,1103.671630859375,589
3530,34075.5234375,1103.6414794921875,34076.2734375,1103.91796875,34075.5703125,1103.9110107421875,34074.984375,1103.7373046875,589
3531,34075.484375,1103.7545166015625,34076.14453125,1103.9522705078125,34075.56640625,1103.99560546875,34075.1796875,1103.724853515625,589
3532,34075.48828125,1103.783447265625,34076.02734375,1103.991455078125,34075.9921875,1104.07177734375,34075.3046875,1103.77783203125,589
3533,34075.625,1103.859375,34076.2265625,1104.1168212890625,34076.140625,1104.103271484375,34075.5625,1103.8428955078125,589
3534,34076.140625,1104.103271484375,34076.828125,1104.335693359375,34076.68359375,1104.29296875,34076.2265625,1104.1168212890625,590
3535,34076.515625,1104.1312255859375,34076.8828125,1104.29248046875,34077.13671875,1104.3837890625,34076.2421875,1104.118408203125,590
3536,34076.21484375,1104.1558837890625,34077.15625,1104.3570556640625,34077.015625,1104.3941650390625,34076.65234375,1104.146240234375,590
3537,34076.64453125,1104.2088623046875,34077.23828125,1104.42919921875,34076.82421875,1104.4482421875,34076.36328125,1104.18359375,590
3538,34076.7421875,1104.25048828125,34077.1796875,1104.4990234375,34077.1875,1104.49169921875,34076.40625,1104.233642578125,590
3539,34076.68359375,1104.29296875,34077.328125,1104.5472412109375,34077.375,1104.604248046875,34076.828125,1104.335693359375,590
3540,34077.375,1104.604248046875,34077.953125,1104.811767578125,34077.875,1104.753173828125,34077.328125,1104.5472412109375,591
3541,34077.546875,1104.553466796875,34078.0625,1104.7879638671875,34078.26171875,1104.8309326171875,34077.53515625,1104.6422119140625,591
3542,34077.86328125,1104.601318359375,34078.25,1104.8084716796875,34078.203125,1104.89501953125,34077.3203125,1104.65478515625,591
3543,34077.5859375,1104.681640625,34078.2421875,1104.884765625,34078.0859375,1104.93017578125,34077.76171875,1104.66015625,591
3544,34077.734375,1104.736083984375,34078.25390625,1104.936767578125,34078.375,1104.9810791015625,34077.73046875,1104.69384765625,591
3545,34077.875,1104.753173828125,34078.515625,1105.03662109375,34078.5,1105.040771484375,34077.953125,1104.811767578125,591
3546,34078.5,1105.040771484375,34078.90234375,1105.2440185546875,34079.19921875,1105.23974609375,34078.515625,1105.03662109375,592
3547,34078.83984375,1105.03076171875,34079.6015625,1105.2421875,34079.015625,1105.296142578125,34078.51953125,1105.0772705078125,592
3548,34078.703125,1105.08349609375,34079.21875,1105.2900390625,34079.5390625,1105.329833984375,34078.73828125,1105.07421875,592
3549,34078.625,1105.1162109375,34079.4453125,1105.3321533203125,34079.19140625,1105.3974609375,34078.984375,1105.13330078125,592
3550,34078.9609375,1105.14990234375,34079.51953125,1105.428466796875,34079.41796875,1105.42236328125,34078.78125,1105.18603515625,592
3551,34079.19921875,1105.23974609375,34079.6796875,1105.5003662109375,34079.6171875,1105.51123046875,34078.90234375,1105.2440185546875,592
3552,34079.6171875,1105.51123046875,34080.1640625,1105.7060546875,34080.265625,1105.717041015625,34079.6796875,1105.5003662109375,593
3553,34079.92578125,1105.4853515625,34080.5390625,1105.71875,34080.3828125,1105.755859375,34079.77734375,1105.560791015625,593
3554,34079.9140625,1105.5364990234375,34080.69140625,1105.796142578125,34080.3671875,1105.7633056640625,34079.88671875,1105.5654296875,593
3555,34080.0234375,1105.59130859375,34080.765625,1105.84033203125,34080.203125,1105.8348388671875,34079.90625,1105.59814453125,593
3556,34080.25,1105.6494140625,34080.7265625,1105.8662109375,34080.5390625,1105.920166015625,34079.828125,1105.6304931640625,593
3557,34080.265625,1105.717041015625,34080.7265625,1105.98291015625,34080.8828125,1105.9593505859375,34080.1640625,1105.7060546875,593
3558,34080.8828125,1105.9593505859375,34081.5546875,1106.16650390625,34081.17578125,1106.18603515625,34080.7265625,1105.98291015625,594
3559,34080.69921875,1105.999755859375,34081.203125,1106.218994140625,34082.015625,1106.187744140625,34081.27734375,1105.982421875,594
3560,34081.3125,1105.9814453125,34081.875,1106.22119140625,34081.484375,1106.2607421875,34080.75390625,1106.0643310546875,594
3561,34081.26171875,1106.06005859375,34081.68359375,1106.31005859375,34081.5546875,1106.291015625,34080.9453125,1106.0731201171875,594
3562,34081.16015625,1106.115966796875,34081.6875,1106.36181640625,34081.8515625,1106.3453369140625,34081.1875,1106.1031494140625,594
3563,34081.17578125,1106.18603515625,34081.9921875,1106.4368896484375,34081.9140625,1106.43017578125,34081.5546875,1106.16650390625,594
3564,34081.9140625,1106.43017578125,34082.3046875,1106.646240234375,34082.7109375,1106.628173828125,34081.9921875,1106.4368896484375,595
3565,34082.1796875,1106.4622802734375,34082.98046875,1106.6246337890625,34082.5625,1106.7086181640625,34082.1328125,1106.4451904296875,595
3566,34082.23828125,1106.449951171875,34082.8125,1106.69189453125,34082.90234375,1106.7161865234375,34082.14453125,1106.50390625,595
3567,34082.1328125,1106.498779296875,34082.890625,1106.718017578125,34082.73046875,1106.8134765625,34082.359375,1106.541259765625,595
3568,34082.390625,1106.54296875,34083.0078125,1106.813720703125,34082.9140625,1106.826171875,34082.2421875,1106.5897216796875,595
3569,34082.7109375,1106.628173828125,34083.15234375,1106.9013671875,34083.078125,1106.904296875,34082.3046875,1106.646240234375,595
3570,34083.078125,1106.904296875,34083.83984375,1107.1080322265625,34083.5234375,1107.105224609375,34083.15234375,1106.9013671875,596
3571,34083.3125,1106.91748046875,34083.3359375,1107.1488037109375,34084.4921875,1107.11767578125,34083.29296875,1106.927490234375,596
3572,34083.30859375,1106.94921875,34084.390625,1107.1151123046875,34083.578125,1107.2254638671875,34083.4140625,1106.9462890625,596
3573,34083.52734375,1107.00146484375,34084.15234375,1107.1998291015625,34083.70703125,1107.25146484375,34083.34375,1106.9803466796875,596
3574,34083.5625,1107.05908203125,34084.078125,1107.2818603515625,34084.0859375,1107.280517578125,34083.46875,1107.019775390625,596
3575,34083.5234375,1107.105224609375,34084.140625,1107.373046875,34084.3828125,1107.3525390625,34083.83984375,1107.1080322265625,596
3576,34084.3828125,1107.3525390625,34084.73828125,1107.597412109375,34084.8984375,1107.534423828125,34084.140625,1107.373046875,597
3577,34084.2265625,1107.412353515625,34085.3046875,1107.5203857421875,34084.8671875,1107.6646728515625,34084.6953125,1107.353759765625,597
3578,34084.39453125,1107.3729248046875,34085.078125,1107.6256103515625,34085.2421875,1107.63623046875,34084.6171875,1107.4442138671875,597
3579,34084.80078125,1107.4376220703125,34085.1796875,1107.66455078125,34085.0390625,1107.720947265625,34084.36328125,1107.4661865234375,597
3580,34084.76171875,1107.50439453125,34085.4765625,1107.7327880859375,34085.03125,1107.7633056640625,34084.5234375,1107.486572265625,597
3581,34084.8984375,1107.534423828125,34085.4296875,1107.826904296875,34085.40625,1107.8258056640625,34084.73828125,1107.597412109375,597
3582,34085.40625,1107.8258056640625,34086.03125,1108.008056640625,34085.91796875,1108.0484619140625,34085.4296875,1107.826904296875,598
3583,34085.546875,1107.861083984375,34085.78125,1108.0472412109375,34086.6796875,1108.05419921875,34085.65625,1107.823486328125,598
3584,34085.51171875,1107.804931640625,34086.734375,1108.079345703125,34085.8828125,1108.094970703125,34085.7890625,1107.935302734375,598
3585,34085.98828125,1107.91455078125,34086.359375,1108.160400390625,34086.109375,1108.135986328125,34085.484375,1107.9140625,598
3586,34085.86328125,1107.935302734375,34086.34375,1108.1644287109375,34086.4296875,1108.239013671875,34085.74609375,1107.987060546875,598
3587,34085.91796875,1108.0484619140625,34086.625,1108.31591796875,34086.484375,1108.25634765625,34086.03125,1108.008056640625,598
3588,34086.484375,1108.25634765625,34086.8984375,1108.467041015625,34087.328125,1108.511962890625,34086.625,1108.31591796875,599
3589,34086.953125,1108.3240966796875,34087.58203125,1108.54931640625,34087.15625,1108.480224609375,34086.5234375,1108.28662109375,599
3590,34086.6796875,1108.2938232421875,34087.3671875,1108.555419921875,34087.4921875,1108.54296875,34086.89453125,1108.369140625,599
3591,34086.875,1108.36962890625,34087.6171875,1108.6153564453125,34087.15234375,1108.59521484375,34086.8359375,1108.3792724609375,599
3592,34087.0390625,1108.413818359375,34087.6484375,1108.6480712890625,34087.40625,1108.683349609375,34086.82421875,1108.42236328125,599
3593,34087.328125,1108.511962890625,34087.6796875,1108.7552490234375,34087.734375,1108.73046875,34086.8984375,1108.467041015625,599
3594,34087.734375,1108.73046875,34088.484375,1108.9442138671875,34088.03515625,1108.9501953125,34087.6796875,1108.7552490234375,600
3595,34087.90234375,1108.773681640625,34087.8671875,1108.954833984375,34089.171875,1108.9881591796875,34087.890625,1108.749755859375,600
3596,34087.7890625,1108.7498779296875,34088.8984375,1109.00439453125,34088.29296875,1109.009033203125,34088.0859375,1108.828125,600
3597,34088.29296875,1108.838623046875,34088.7734375,1109.05126953125,34088.265625,1109.078369140625,34087.7578125,1108.8284912109375,600
3598,34088.1171875,1108.8646240234375,34088.48828125,1109.11083984375,34088.8359375,1109.132568359375,34088.05078125,1108.8878173828125,600
3599,34088.03515625,1108.9501953125,34088.984375,1109.2041015625,34088.71875,1109.202880859375,34088.484375,1108.9442138671875,600
3600,34088.71875,1109.202880859375,34089.359375,1109.40380859375,34089.44140625,1109.406005859375,34088.984375,1109.2041015625,601
3601,34089.3828125,1109.2255859375,34089.78125,1109.4130859375,34089.53125,1109.433837890625,34088.69921875,1109.21826171875,601
3602,34089.0625,1109.2158203125,34089.578125,1109.4591064453125,34089.86328125,1109.462158203125,34089.078125,1109.27685546875,601
3603,34089.16796875,1109.306884765625,34089.828125,1109.52685546875,34089.48046875,1109.5238037109375,34089.1171875,1109.271240234375,601
3604,34089.29296875,1109.348388671875,34089.9453125,1109.5511474609375,34089.6875,1109.602783203125,34089.1328125,1109.317626953125,601
3605,34089.44140625,1109.406005859375,34090.0703125,1109.676025390625,34089.90625,1109.6431884765625,34089.359375,1109.40380859375,601
3606,34089.90625,1109.6431884765625,34090.70703125,1109.841796875,34090.3671875,1109.87841796875,34090.0703125,1109.676025390625,602
3607,34090.125,1109.677978515625,34090.33984375,1109.8756103515625,34091.25390625,1109.8909912109375,34090.22265625,1109.6759033203125,602
3608,34090.42578125,1109.6947021484375,34091.1484375,1109.9461669921875,34090.6015625,1109.8955078125,34089.984375,1109.71533203125,602
3609,34090.5234375,1109.7491455078125,34091.0703125,1110.00390625,34090.53125,1109.951416015625,34090.0390625,1109.757568359375,602
3610,34090.4453125,1109.7955322265625,34090.890625,1110.036376953125,34090.9921875,1110.025634765625,34090.25,1109.7869873046875,602
3611,34090.3671875,1109.87841796875,34091.15625,1110.121337890625,34091.0859375,1110.107421875,34090.70703125,1109.841796875,602
3612,34091.0859375,1110.107421875,34091.75,1110.290771484375,34091.6015625,1110.3414306640625,34091.15625,1110.121337890625,603
3613,34091.3203125,1110.1243896484375,34091.953125,1110.355224609375,34091.90625,1110.322998046875,34091.3046875,1110.1441650390625,603
3614,34091.546875,1110.16015625,34092.078125,1110.355712890625,34091.91796875,1110.38671875,34091.18359375,1110.169189453125,603
3615,34091.546875,1110.2177734375,34092.03125,1110.419921875,34091.8125,1110.433349609375,34091.31640625,1110.193359375,603
3616,34091.7890625,1110.2530517578125,34092.3203125,1110.458984375,34091.8203125,1110.507568359375,34091.21484375,1110.247802734375,603
3617,34091.6015625,1110.3414306640625,34092.2734375,1110.5589599609375,34092.2421875,1110.5692138671875,34091.75,1110.290771484375,603
3618,34092.2421875,1110.5692138671875,34092.74609375,1110.781005859375,34092.87890625,1110.7476806640625,34092.2734375,1110.5589599609375,604
3619,34092.43359375,1110.60693359375,34093.25,1110.76171875,34092.8671875,1110.822021484375,34092.4375,1110.5635986328125,604
3620,34092.74609375,1110.527099609375,34093.23828125,1110.7896728515625,34093.0078125,1110.8780517578125,34092.22265625,1110.690673828125,604
3621,34092.6640625,1110.622314453125,34093.12890625,1110.862548828125,34092.9921875,1110.922119140625,34092.453125,1110.67822265625,604
3622,34092.515625,1110.69970703125,34093.328125,1110.9580078125,34093.109375,1110.935546875,34092.75,1110.6832275390625,604
3623,34092.87890625,1110.7476806640625,34093.3125,1111.01171875,34093.484375,1111.027099609375,34092.74609375,1110.781005859375,604
3624,34093.484375,1111.027099609375,34094.0390625,1111.22216796875,34093.859375,1111.2275390625,34093.3125,1111.01171875,605
3625,34093.42578125,1111.057373046875,34093.87890625,1111.2410888671875,34094.51953125,1111.26416015625,34093.7734375,1111.0263671875,605
3626,34093.625,1111.005126953125,34094.484375,1111.274658203125,34094.046875,1111.3135986328125,34093.67578125,1111.142578125,605
3627,34093.8359375,1111.1197509765625,34094.2265625,1111.366455078125,34094.19140625,1111.340576171875,34093.578125,1111.11669921875,605
3628,34093.91796875,1111.150146484375,34094.5078125,1111.429443359375,34094.1953125,1111.3818359375,34093.640625,1111.167236328125,605
3629,34093.859375,1111.2275390625,34094.60546875,1111.477783203125,34094.45703125,1111.48779296875,34094.0390625,1111.22216796875,605
3630,34094.45703125,1111.48779296875,34094.921875,1111.678955078125,34095.23046875,1111.6873779296875,34094.60546875,1111.477783203125,606
3631,34094.6953125,1111.4981689453125,34095.4453125,1111.6953125,34095.234375,1111.7266845703125,34094.75,1111.50634765625,606
3632,34094.7734375,1111.5194091796875,34095.53125,1111.71240234375,34095.2890625,1111.790771484375,34094.74609375,1111.544189453125,606
3633,34094.9765625,1111.5975341796875,34095.53515625,1111.765869140625,34095.1796875,1111.8546142578125,34094.6953125,1111.54931640625,606
3634,34095.078125,1111.5950927734375,34095.671875,1111.88330078125,34095.3125,1111.847412109375,34094.75390625,1111.6357421875,606
3635,34095.23046875,1111.6873779296875,34095.70703125,1111.9403076171875,34095.625,1111.942626953125,34094.921875,1111.678955078125,606
3636,34095.625,1111.942626953125,34096.265625,1112.1180419921875,34096.171875,1112.1678466796875,34095.70703125,1111.9403076171875,607
3637,34095.9453125,1111.93115234375,34096.421875,1112.186279296875,34096.5234375,1112.1549072265625,34095.78125,1111.991943359375,607
3638,34096.0234375,1111.945556640625,34096.4765625,1112.201416015625,34096.6015625,1112.21533203125,34095.7890625,1112.029296875,607
3639,34096.0234375,1112.0428466796875,34096.765625,1112.2462158203125,34096.1796875,1112.28466796875,34095.9296875,1112.015380859375,607
3640,34096.03515625,1112.061767578125,34096.6953125,1112.31591796875,34096.546875,1112.3228759765625,34096.0546875,1112.08642578125,607
3641,34096.171875,1112.1678466796875,34096.4296875,1112.41650390625,34097.171875,1112.3756103515625,34096.265625,1112.1180419921875,607
3642,34097.171875,1112.3756103515625,34097.3203125,1112.6033935546875,34097.37109375,1112.5908203125,34096.4296875,1112.41650390625,608
3643,34096.44140625,1112.438232421875,34097.30859375,1112.583251953125,34097.8984375,1112.6678466796875,34097.5234375,1112.3927001953125,608
3644,34097.2421875,1112.408447265625,34097.828125,1112.665771484375,34097.546875,1112.658203125,34096.8125,1112.47607421875,608
3645,34097.28125,1112.5042724609375,34097.625,1112.68701171875,34097.59375,1112.7481689453125,34096.921875,1112.47314453125,608
3646,34097.140625,1112.5198974609375,34097.65625,1112.7459716796875,34097.8359375,1112.799072265625,34097.20703125,1112.544677734375,608
3647,34097.37109375,1112.5908203125,34097.9921875,1112.874267578125,34097.8671875,1112.830078125,34097.3203125,1112.6033935546875,608
3648,34097.8671875,1112.830078125,34098.63671875,1113.04736328125,34098.328125,1113.06103515625,34097.9921875,1112.874267578125,609
3649,34098.2578125,1112.888916015625,34098.59375,1113.03955078125,34098.890625,1113.1234130859375,34097.9921875,1112.857666015625,609
3650,34098.1796875,1112.858642578125,34098.7109375,1113.13037109375,34098.9375,1113.1143798828125,34098.140625,1112.945556640625,609
3651,34098.1953125,1112.942626953125,34099.1015625,1113.191162109375,34098.4453125,1113.15869140625,34098.28515625,1112.947021484375,609
3652,34098.36328125,1113.01171875,34099.05078125,1113.2265625,34098.7890625,1113.2347412109375,34098.265625,1112.968017578125,609
3653,34098.328125,1113.06103515625,34099.03515625,1113.3038330078125,34099.09375,1113.3167724609375,34098.63671875,1113.04736328125,609
3654,34099.09375,1113.3167724609375,34099.8671875,1113.51220703125,34099.3671875,1113.4991455078125,34099.03515625,1113.3038330078125,610
3655,34099.13671875,1113.3226318359375,34099.33203125,1113.504638671875,34100.41796875,1113.5546875,34099.375,1113.333740234375,610
3656,34099.390625,1113.32861328125,34100.421875,1113.5869140625,34099.48046875,1113.5478515625,34099.203125,1113.382568359375,610
3657,34099.6953125,1113.40576171875,34100.07421875,1113.6279296875,34099.66796875,1113.620361328125,34099.05859375,1113.391845703125,610
3658,34099.609375,1113.42333984375,34100.0859375,1113.679443359375,34099.96484375,1113.6768798828125,34099.2578125,1113.454833984375,610
3659,34099.3671875,1113.4991455078125,34100.1484375,1113.7659912109375,34100.23828125,1113.751953125,34099.8671875,1113.51220703125,610
3660,34100.23828125,1113.751953125,34100.90625,1113.98095703125,34100.6015625,1113.936767578125,34100.1484375,1113.7659912109375,611
3661,34100.375,1113.7841796875,34100.7109375,1113.9415283203125,34101.30078125,1114.024658203125,34100.390625,1113.769287109375,611
3662,34100.55078125,1113.751953125,34101.078125,1114.0201416015625,34101.05078125,1114.0260009765625,34100.328125,1113.854736328125,611
3663,34100.6640625,1113.875244140625,34101.05078125,1114.070556640625,34100.95703125,1114.0806884765625,34100.35546875,1113.818603515625,611
3664,34100.734375,1113.880126953125,34101.21875,1114.1148681640625,34101.078125,1114.1475830078125,34100.421875,1113.89697265625,611
3665,34100.6015625,1113.936767578125,34101.296875,1114.192626953125,34101.3515625,1114.2288818359375,34100.90625,1113.98095703125,611
3666,34101.3515625,1114.2288818359375,34101.9140625,1114.40966796875,34101.82421875,1114.408203125,34101.296875,1114.192626953125,612
3667,34101.359375,1114.2266845703125,34101.7109375,1114.38134765625,34102.55078125,1114.4896240234375,34101.66796875,1114.2216796875,612
3668,34101.296875,1114.2032470703125,34102.609375,1114.475830078125,34101.81640625,1114.47265625,34101.8125,1114.299560546875,612
3669,34101.79296875,1114.284912109375,34102.28125,1114.502197265625,34101.98828125,1114.558349609375,34101.46875,1114.30078125,612
3670,34101.7734375,1114.3355712890625,34102.27734375,1114.578125,34102.28125,1114.579833984375,34101.625,1114.341552734375,612
3671,34101.82421875,1114.408203125,34102.390625,1114.6671142578125,34102.4921875,1114.65234375,34101.9140625,1114.40966796875,612
3672,34102.4921875,1114.65234375,34103.0703125,1114.851318359375,34102.91015625,1114.867431640625,34102.390625,1114.6671142578125,613
3673,34102.59765625,1114.67236328125,34102.90625,1114.8671875,34103.578125,1114.90771484375,34102.66796875,1114.68212890625,613
3674,34102.76953125,1114.6484375,34103.28125,1114.92578125,34103.3515625,1114.9195556640625,34102.57421875,1114.7620849609375,613
3675,34102.75,1114.75439453125,34103.5390625,1114.9677734375,34102.9609375,1114.9910888671875,34102.75,1114.7489013671875,613
3676,34103.0859375,1114.7584228515625,34103.5390625,1115.0224609375,34103.25,1115.040771484375,34102.53515625,1114.8331298828125,613
3677,34102.91015625,1114.867431640625,34103.37109375,1115.125244140625,34103.76171875,1115.08642578125,34103.0703125,1114.851318359375,613
3678,34103.76171875,1115.08642578125,34104.296875,1115.294677734375,34103.9140625,1115.310302734375,34103.37109375,1115.125244140625,614
3679,34103.4375,1115.124267578125,34103.984375,1115.3331298828125,34104.7265625,1115.326171875,34104.0390625,1115.112060546875,614
3680,34103.828125,1115.124267578125,34104.73046875,1115.3426513671875,34104.12890625,1115.3912353515625,34103.734375,1115.163818359375,614
3681,34104.015625,1115.17919921875,34104.5859375,1115.4150390625,34104.1640625,1115.43798828125,34103.69140625,1115.206298828125,614
3682,34103.921875,1115.2379150390625,34104.625,1115.4847412109375,34104.3984375,1115.463623046875,34103.9375,1115.2333984375,614
3683,34103.9140625,1115.310302734375,34104.62890625,1115.5732421875,34104.73828125,1115.526123046875,34104.296875,1115.294677734375,614
3684,34104.73828125,1115.526123046875,34105.296875,1115.73046875,34105.16015625,1115.771240234375,34104.62890625,1115.5732421875,615
3685,34104.69921875,1115.58984375,34105.2734375,1115.7745361328125,34105.70703125,1115.7767333984375,34105.0390625,1115.547119140625,615
3686,34105.1796875,1115.5318603515625,34105.65625,1115.7880859375,34105.4765625,1115.8363037109375,34104.625,1115.6583251953125,615
3687,34105.15625,1115.6268310546875,34105.7265625,1115.861328125,34105.26171875,1115.876220703125,34104.8046875,1115.6529541015625,615
3688,34104.92578125,1115.661865234375,34105.41796875,1115.90673828125,34105.83203125,1115.94091796875,34105.1640625,1115.6962890625,615
3689,34105.16015625,1115.771240234375,34105.984375,1115.981689453125,34105.609375,1116.01904296875,34105.296875,1115.73046875,615
3690,34105.609375,1116.01904296875,34106.359375,1116.179443359375,34106.3046875,1116.21923828125,34105.984375,1115.981689453125,616
3691,34106.3046875,1115.990478515625,34106.3359375,1116.20849609375,34106.828125,1116.2349853515625,34105.6640625,1116.044921875,616
